1.5724
1.5731
1.5807
1.5819
1.5861
1.5927
1.5901
1.5965
1.6043
1.6021
1.6066
1.6006
1.608
1.6012
1.6135
1.6179
1.6208
1.6224
1.6169
1.6069
1.6082
1.6089
1.5943
1.5975
1.5945
1.5974
1.5904
1.6166
1.6184
1.6149
1.6221
1.6171
1.6186
1.6158
1.6131
1.6059
1.6078
1.6068
1.5922
1.595
1.6044
1.608
1.6069
1.5995
1.5916
1.6033
1.6077
1.6107
1.611
1.611
1.615
1.6155
1.6211
1.6146
1.6187
1.6267
1.6373
1.6365
1.6416
1.6352
1.6328
1.6327
1.6403
1.6424
1.6389
1.6326
1.6294
1.6311
1.6254
1.6388
1.6382
1.6355
1.6356
1.6371
1.6425
1.6491
1.6522
1.6574
1.6441
1.6424
1.6412
1.6421
1.6461
1.6459
1.647
1.6379
1.645
1.6375
1.6335
1.6429
1.6469
1.6571
1.6612
1.6491
1.6588
1.6581
1.6561
1.6487
1.645
1.6307
1.63
1.6308
1.6345
1.6395
1.6419
1.6468
1.6578
1.6643
1.6736
1.6696
1.6718
1.664
1.663
1.6641
1.6696
1.6648
1.6693
1.675
1.6712
1.6665
1.6729
1.6743
1.6725
1.6633
1.6628
1.6605
1.6677
1.663
1.6645
1.6574
1.6629
1.6511
1.6498
1.6491
1.6507
1.6566
1.6627
1.6637
1.6675
1.6639
1.6634
1.6583
1.6594
1.6616
1.6743
1.6751
1.6781
1.6736
1.6741
1.6725
1.6794
1.6809
1.6792
1.6792
1.6833
1.6768
1.6797
1.681
1.6812
1.6829
1.6883
1.69
1.6865
1.687
1.6976
1.6964
1.6944
1.6849
1.6871
1.6838
1.6784
1.6791
1.6827
1.6822
1.6847
1.6869
1.6859
1.6822
1.68
1.6709
1.6719
1.6764
1.6756
1.6753
1.6747
1.6796
1.6794
1.6798
1.6753
1.6795
1.6853
1.6953
1.6988
1.6965
1.6951
1.7046
1.7014
1.701
1.6971
1.6986
1.7018
1.7016
1.7105
1.7147
1.7165
1.7152
1.7128
1.7127
1.713
